버스정류장ARS번호,역명,주소,아침,점심,오후,저녁
25126,강동역.강풀만화거리입구,강동구,5601,1939,6500,6039
25127,천호역5번출구.천호사거리,강동구,7179,3435,10138,8014
25128,천호역6번출구.천호사거리,강동구,8875,4358,17199,15252
25131,상일동역4번출구.센트럴푸르지오,강동구,40678,7835,18536,6520
25132,상일동역5번출구.고덕아르테온,강동구,9047,4760,23592,28005
25133,상일동역1번출구,강동구,8825,3038,8568,4359
25134,상일동역8번출구,강동구,6889,2706,12123,12304
25135,고덕그라시움,강동구,7375,2471,7742,5363
25137,고덕평생학습관.온조대왕체육관,강동구,7111,3088,9614,3276
25139,고덕역,강동구,10455,5191,17887,10879
25141,배재중고등학교,강동구,7664,1923,6655,3148
25143,서울장애인종합복지관,강동구,2885,905,3310,2735
25145,서울시동부기술교육원,강동구,14596,3866,13040,8629
25147,암사3동주민센터(강동롯데캐슬퍼스트),강동구,17239,4399,11979,6569
25148,암사3동주민센터프라이어팰리스,강동구,7834,3469,14039,12107
25149,강일중.선사고,강동구,24649,8529,27592,21420
25151,신암중학교,강동구,16965,5057,17009,12370
25153,삼성광나루아파트.암사동유적,강동구,21655,6096,18811,11896
25155,암사역선사현대아파트,강동구,36028,7393,18505,8403
25156,암사역2번출구.암사종합시장,강동구,10946,5440,24683,25804
25157,천호동공원,강동구,18328,5402,17845,12844
25159,서울현대요양병원,강동구,17121,5779,18289,11639
25161,천호역현대백화점.노동권익센터,강동구,60599,22607,76238,59830
25163,천호역,강동구,10254,4421,17862,12231
25164,강동구청역1번출구.영파여고,강동구,12478,4941,22303,19817
25165,상일동역2번출구,강동구,6647,1809,6755,4486
25167,고덕초등학교,강동구,2721,952,2670,1473
25169,강덕초등학교.고덕그라시움,강동구,7157,2675,8304,4857
25171,광문고.서울컨벤션고,강동구,11041,1722,8382,3663
25173,고덕아이파크아파트,강동구,9241,3123,10200,6819
25175,명일중학교,강동구,3783,981,3052,1726
25177,강동경희대병원.명일동이마트,강동구,5759,3521,12934,8906
25178,강동아트센터.강동경희대병원,강동구,14103,5701,21978,10215
25179,강동아트센터.강동경희대병원후문,강동구,6613,2844,9452,7102
25180,한영중고한영외고,강동구,10419,2498,9070,5758
25182,길동자연생태공원,강동구,3489,1203,3392,1991
25184,일자산입구,강동구,9743,1841,4485,1799
25186,서부입구,강동구,1250,230,879,604
25187,동북고등학교.둔촌오륜역,강동구,2268,694,2412,665
25188,오륜교회앞,강동구,2415,941,2921,1786
25190,보훈병원,강동구,8016,2947,9293,5281
25192,약수터,강동구,9201,2857,9817,6570
25194,명일여자고등학교,강동구,3843,1344,4799,2720
25196,길동성당,강동구,2871,924,2952,2325
25198,길동신동아아파트,강동구,3331,957,2866,1909
25204,보훈회관,강동구,3252,1076,4186,1622
25210,대순진리회,강동구,2551,705,2410,1754
25212,성내2동주민센터.성내복지관,강동구,3262,674,2444,1627
25214,성내삼성청구아파트,강동구,2791,757,2648,1732
25216,성내주유소,강동구,1964,550,1586,1043
25218,강동농협,강동구,2537,994,3757,1974
25220,강동주유소,강동구,9391,2802,8991,6288
25222,천동초등학교.천호도서관,강동구,5688,1660,5844,4314
25224,강동성심병원(동신중학교),강동구,6215,2150,7266,5901
25226,조은마디병원,강동구,1354,531,1793,1187
25230,윤선생영어교실앞,강동구,15973,4392,16970,10808
25232,명일역3번출구.래미안솔베뉴,강동구,13088,4913,18485,15003
25233,명일역2번출구,강동구,10126,3317,10692,7884
25234,명일역1번출구.명일전통시장,강동구,6333,2583,8067,4424
25235,명일역4번출구.명일전통시장,강동구,5626,2647,9207,6064
25236,굽은다리사거리,강동구,7703,3054,9663,6410
25238,십자성마을,강동구,12739,4125,14014,9747
25240,길동역1번출구,강동구,15193,6260,17831,11114
25241,길동역3번출구,강동구,4328,2302,7887,5793
25242,예닮요양병원,강동구,12982,5532,17910,12095
25244,혜림교회앞,강동구,10494,2926,9228,5629
25245,동명약국앞,강동구,7025,2547,8737,6276
25246,둔촌동역4번출구,강동구,16370,5719,17152,10630
25247,둔촌동역2번출구,강동구,6552,2845,10807,8475
25248,둔촌종합상가,강동구,16468,6765,23969,14786
25250,고덕주공6단지상일여고,강동구,10070,2875,12730,6634
25252,상일동주민센터.고덕사회체육센터,강동구,6248,1608,4225,1359
25253,상일동주민센터.롯데캐슬베네루체,강동구,3616,1159,4869,4633
25254,고덕숲아이파크,강동구,1635,474,2114,1192
25256,강동고등학교,강동구,2770,503,2200,1008
25259,한영중고한영외고,강동구,907,215,1307,243
25260,명일동현대아파트,강동구,7992,2437,9470,3845
25261,한영중고한영외고,강동구,5641,1846,6384,4018
25262,고덕삼환.주공9단지아파트,강동구,17039,5526,17155,10572
25264,명일여자고등학교,강동구,13203,4469,13720,9030
25266,명일1동주민센터,강동구,17601,7999,25761,15057
25281,강동구청,강동구,10214,2371,9792,6198
25283,강동보건소,강동구,7668,2120,7809,5386
25285,한양수자인아파트,강동구,10575,2894,9208,6638
25287,서울장애인복지관,강동구,1092,255,1217,845
25289,명일동신동아아파트,강동구,981,294,900,483
25297,상일동주몽재활원,강동구,784,305,913,605
25299,상일동빌라단지,강동구,1006,292,1054,771
25302,중앙보훈병원1번출구,강동구,3926,1077,6204,4921
25309,강동첨단업무단지.상일여고입구,강동구,21332,4283,21880,12961
25311,천동초교입구사거리,강동구,7718,2846,9153,6698
25313,강동구청역농협중앙회,강동구,7085,2906,12522,9317
25314,성내구립도서관.엔젤공방허브센터,강동구,1413,324,1164,808
25318,강일동주민센터,강동구,2933,1620,7822,7520
25319,강일동 주민센터,강동구,5049,1501,3844,1640
25319,강일동주민센터,강동구,313,209,785,271
25320,강일리버파크4단지.2단지,강동구,4506,1469,6240,5108
25321,강일리버파크2단지.4단지,강동구,11340,1928,5612,3089
25322,강일고등학교.강일리버파크7단지,강동구,10482,2373,8379,5648
25324,강일리버파크6단지,강동구,84,49,209,210
25326,강일초등학교,강동구,7403,1832,4943,3392
25332,강일리버파크8단지,강동구,5283,1451,4124,2698
25334,강일리버파크4단지.5단지,강동구,4376,1107,3350,2113
25335,강일리버파크5단지.4단지,강동구,5192,1483,4350,3630
25336,강일리버파크1단지.3단지,강동구,8753,1518,3207,815
25337,강일리버파크3단지.1단지,강동구,900,587,2842,3417
25329,강일리버파크10단지.9단지,강동구,3068,1325,5917,6305
25339,강일리버파크9단지후문,강동구,12432,2623,7548,5207
25328,강일리버파크9단지.10단지,강동구,8885,2115,5478,1648
25341,강동공영차고지,강동구,906,213,570,200
25722,상일초등학교,강동구,7983,1989,7159,3156
25011,강동역,강동구,25733,8036,24317,11843
25009,길동사거리.강동세무서,강동구,22420,7225,22186,11995
25007,둔촌2동주민센터,강동구,10577,3164,9219,4220
25005,강동자이.프라자아파트,강동구,9686,2786,7661,2837
25001,상일초교,강동구,17597,4252,16678,12848
25006,강동자이?프라자아파트,강동구,3827,1305,3898,4209
25008,둔촌2동주민센터,강동구,5660,2362,9161,7340
25010,길동사거리.강동세무서,강동구,8337,2802,10171,8931
25012,강동역,강동구,17648,4861,17445,16410
25343,고덕리엔파크3단지.2단지,강동구,1401,785,3180,2358
25342,고덕리엔파크2단지.3단지,강동구,7643,1409,3920,1518
25003,초이동,하남시,4422,1594,5009,3038
25344,고덕리엔파크2단지,강동구,509,105,339,115
25345,강명초등학교.고덕리엔파크3단지,강동구,1656,443,1508,703
25348,굽은다리역구민회관.강동홈플러스,강동구,11681,5137,16500,12288
25347,고덕리엔파크2단지,강동구,137,56,229,168
25353,고덕리엔파크3단지서문,강동구,3381,1154,3829,2117
25350,삼성엔지니어링,강동구,1215,272,3024,1224
25361,천일초교사거리,강동구,2167,702,2287,2031
25364,천일중.구강사,강동구,3884,1079,3862,3191
25357,천동초교삼거리,강동구,3572,755,2831,2139
25359,동아하이빌,강동구,1969,670,2489,2306
25370,채선당앞,강동구,203,104,329,121
25369,현대토파즈아파트,강동구,914,341,1228,563
25368,고현초등학교,강동구,1374,463,1523,1029
25366,고덕숲.고덕센트럴아이파크,강동구,612,318,1078,1040
25365,고덕센트럴.고덕숲아이파크,강동구,1342,307,748,293
25351,삼성엔지니어링,강동구,2510,111,447,203
25317,강일리버파크6단지,강동구,690,178,577,277
25372,아남.대우아파트,강동구,8223,2134,6901,5080
25371,서울시동부기술교육원.명덕초교,강동구,5339,1533,4919,4091
25373,강동롯데캐슬퍼스트아파트,강동구,6301,1853,6262,4742
25202,미사강변루나리움.강일리버5단지,강동구,509,94,247,108
25330,중앙보훈병원역2번출구,강동구,20223,3137,9117,2688
25331,중앙보훈병원역3번출구,강동구,7487,2737,14560,16985
25338,상일파출소.고덕아르테온,강동구,2133,312,1010,364
25113,상일동산.롯데캐슬베네루체,강동구,1762,325,559,211
25115,상일근린공원,강동구,2481,716,2871,3294
25114,상일동산.롯데캐슬베네루체,강동구,329,203,1195,1604
25374,천호역1번출구.문구거리,강동구,3504,1164,3868,3735
25013,천호역,강동구,49353,22617,74297,48637
25380,강일리버파크3단지,강동구,3037,1677,6875,6482
25376,강동리버스트6.7단지,강동구,16047,3216,6276,1808
25375,강동리버스트7.6단지,강동구,2920,1872,8436,11044
25377,강동리버스트상가,강동구,10136,2557,8363,6888
25379,강동리버스트8단지,강동구,495,329,1599,1763
25557,고분다리,강동구,6587,1612,4075,1875
25556,대순진리회,강동구,1909,549,2443,2382
25553,강동농협,강동구,8381,2975,7721,3766
25551,약국앞,강동구,6665,1810,4398,2224
25550,성내주유소,강동구,1301,618,2482,1543
25549,천호우성아파트,강동구,6622,1726,4712,2325
25547,성덕고등학교,강동구,6047,2521,9389,5801
25545,명일동국민은행.래미안솔베뉴,강동구,2364,751,2273,904
25544,롯데캐슬아파트,강동구,1841,461,1225,403
25543,아남.대우아파트,강동구,5317,1316,3812,1159
25541,묘곡초교사거리,강동구,2193,908,2945,1153
25537,고덕아이파크101동,강동구,3716,1056,3205,1234
25533,고덕중학교,강동구,1886,442,2945,709
25527,둔촌역,강동구,2303,694,2066,748
25524,한산중학교,강동구,1189,284,757,232
25523,상일동역3.4번출구,강동구,20363,3325,8806,3140
25521,강일리버파크3단지308동,강동구,902,201,449,77
25516,보훈병원,강동구,804,222,587,177
25514,둔촌고앞,강동구,2231,615,1435,354
25509,강일리버파크1단지103동,강동구,361,102,229,77
25505,길동신동아아파트사거리,강동구,3082,455,1192,465
25501,가래여울,강동구,354,334,1391,413
25559,천호시장,강동구,2145,827,2058,686
25563,둔촌역,강동구,1443,609,2688,2658
25565,브라운스톤,강동구,2830,675,2120,1072
25566,둔촌주공아파트1.4단지후문,강동구,309,154,667,505
25569,둔촌현대3차아파트,강동구,740,446,1550,1386
25571,암사역,강동구,1663,642,1883,1328
25575,둔촌고등학교,강동구,1611,495,1956,1476
25577,고덕주유소.선사초등학교,강동구,698,185,546,456
25578,둔촌푸르지오아파트사거리,강동구,1559,780,2887,2072
25580,선사마을,강동구,671,273,520,154
25581,길동은평교회,강동구,1321,623,2403,1878
25582,천호시장,강동구,1456,772,3042,2705
25583,서울암사동유적,강동구,497,197,336,109
25586,서원마을,강동구,957,333,1188,478
25588,암사시장,강동구,4898,1932,7462,7261
25589,서울암사동유적,강동구,447,306,921,143
25591,강동농협,강동구,5213,2031,7870,6448
25592,선사마을,강동구,618,256,596,177
25600,성덕고등학교,강동구,7100,2531,8201,4398
25674,명일동국민은행.래미안솔베뉴,강동구,972,500,1666,1163
25675,브라운스톤,강동구,1878,456,1590,1039
25730,서울.경기양돈농협,강동구,1860,535,2251,1644
25733,고덕1동주민센터.고덕래미안힐스테이트,강동구,1973,810,2460,1676
25736,고덕중학교,강동구,2645,590,2328,1323
25740,상일동역5번출구.고덕아르테온,강동구,6828,3238,15362,16238
25746,강일리버파크1단지.금화사,강동구,507,329,1136,504
25753,강일리버파크1단지정문,강동구,502,285,1265,1224
25753,강일리버파크1단지,강동구,482,352,1613,2022
25758,고덕리엔파크3단지.2단지,강동구,1062,413,1382,852
25506,강일리버파크3단지301동,강동구,835,180,364,122
25513,강일고등학교.강일리버파크7단지,강동구,1186,309,1031,142
25749,강일리버파크6단지,강동구,19,17,49,39
25752,강일리버파크6단지610동,강동구,357,220,873,742
25546,명일역,강동구,3933,1039,3128,1275
25667,한영중고,강동구,203,116,368,172
25526,고덕리엔파크1단지,강동구,994,259,642,218
25562,서울.경기양돈농협,강동구,3522,659,2010,1168
25568,암사종합시장,강동구,10831,1940,4747,1404
25574,암사삼성.현대아파트,강동구,473,238,737,390
25595,선사초등학교,강동구,536,188,485,156
25602,암사역,강동구,2286,1052,4327,2634
25594,약국앞,강동구,3091,1312,5017,4399
25555,암사시장,강동구,8853,2312,6132,2586
25585,고분다리,강동구,4215,1766,7612,6099
25597,천호우성아파트,강동구,3292,1169,3816,3283
25570,천호역5번출구,강동구,4153,2118,7001,5712
25561,천호동로데오거리,강동구,4862,1896,5358,1655
25576,천호우체국,강동구,1666,1122,3408,2191
25579,천호동로데오거리,강동구,1003,750,3024,2526
25666,암사종합시장,강동구,3044,1741,6743,5612
25538,성내삼성아파트.공안과,강동구,6159,1696,5896,4157
25554,성내2동주민센터.성내복지관,강동구,2042,681,2737,2505
25534,대순진리회,강동구,3381,891,2456,933
25536,성내2동주민센터.성내복지관,강동구,4729,1092,2775,1085
25540,성내주유소,강동구,3269,813,2287,1094
25530,우리은행둔촌역지점.발리호텔,강동구,1995,1079,3580,2011
25532,둔촌청구아파트,강동구,4517,1420,4255,2603
25560,둔촌시장.발리호텔,강동구,3224,1374,5039,2976
25510,길동우성아파트.은평교회맞은편,강동구,2509,572,1672,552
25502,길동신동아아파트,강동구,2358,821,2418,1756
25508,길동주민센터,강동구,3853,933,3196,2400
25587,길동신동아아파트사거리,강동구,907,325,1827,1391
25590,한성유치원,강동구,1007,352,1314,1102
25512,둔촌푸르지오아파트사거리,강동구,1756,650,1806,819
25522,둔촌주공아파트1.4단지후문,강동구,1062,181,594,191
