일련번호	시군구	읍면동리	지번구분	본번지	부번지	시도명	시군구명	소재지	지목	면적	용도지역1	이용상황	주위환경	지세명	형상명	도로교통	공시지가	지리적위치1	지리적위치2
1051	11560	13300	1	739	3	서울특별시	영등포구	 대림동 739-3	대	733.6	제3종일반주거지역	상업용	노선 상가지대	평지	가로장방형	광대한면	3780000	대림3동사무소	남측인근(3동)
1053	11560	13300	1	740	1	서울특별시	영등포구	 대림동 740-1	대	510.5	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대소각	4110000	영남중학교	북동측인근로변(3동)
1063	11560	13300	1	754	44	서울특별시	영등포구	 대림동 754-44	대	226	제2종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대세각	3280000	대림우성아파트	동측인근로변(3동)
1067	11560	13300	1	775	4	서울특별시	영등포구	 대림동 775-4	대	662.6	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	3620000	영남중학교	북동측인근로변(3동)
1068	11560	13300	1	776	0	서울특별시	영등포구	 대림동 776	대	516	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대소각	3250000	영남중학교	북측인근로변(3동)
1069	11560	13300	1	776	6	서울특별시	영등포구	 대림동 776-6	대	364.6	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	중로한면	2280000	영남중학교	북측인근(3동)
1072	11560	13300	1	778	38	서울특별시	영등포구	 대림동 778-38	대	137.4	제3종일반주거지역	상업용	노선 상가지대	평지	부정형	광대한면	3130000	신영초등학교	남서측인근로변(3동)
1073	11560	13300	1	783	2	서울특별시	영등포구	 대림동 783-2	대	660.3	제2종일반주거지역	상업용	성숙중인 상가지대	평지	정방형	광대한면	3270000	신영초등학교	북측인근로변(3동)
1074	11560	13300	1	783	7	서울특별시	영등포구	 대림동 783-7	대	345.3	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	가로장방형	중로각지	2800000	신영초등학교	북측인근(3동)
1090	11560	13300	1	844	37	서울특별시	영등포구	 대림동 844-37	대	407	제2종일반주거지역	상업용	성숙중인 상가지대	평지	부정형	광대세각	3280000	대림우성아파트	남동측인근(1동)
1098	11560	13300	1	864	8	서울특별시	영등포구	 대림동 864-8	대	180	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로각지	3380000	대림공원사거리	북동측인근로변(1동)
1103	11560	13300	1	878	18	서울특별시	영등포구	 대림동 878-18	대	210	제3종일반주거지역	상업용	미성숙 상가지대	평지	사다리형	중로각지	3230000	사레지오회관	남서측공단로변(1동)
1108	11560	13300	1	894	77	서울특별시	영등포구	 대림동 894-77	대	165	제2종일반주거지역	상업용	노선 상가지대	평지	부정형	중로한면	3320000	대림1동사무소	남측인근공단로변(1동)
1117	11560	13300	1	909	12	서울특별시	영등포구	 대림동 909-12	대	175	제2종일반주거지역	상업용	노선 상가지대	평지	정방형	중로각지	3200000	썬프라자서측월편	인근 공단로변(1동)
1118	11560	13300	1	909	18	서울특별시	영등포구	 대림동 909-18	대	374	제2종일반주거지역	상업용	노선 상가지대	평지	부정형	중로각지	3340000	썬프라자쇼핑센타	북측인근(1동)
1122	11560	13300	1	912	40	서울특별시	영등포구	 대림동 912-40	대	324	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	부정형	세각(가)	2980000	썬프라자쇼핑센타	남측인근(1동)
1124	11560	13300	1	916	11	서울특별시	영등포구	 대림동 916-11	대	132	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	사다리형	세로(가)	2760000	썬프라자쇼핑센타	남측인근(1동)
1127	11560	13300	1	924	3	서울특별시	영등포구	 대림동 924-3	대	419	제3종일반주거지역	상업용	노선 상가지대	평지	삼각형	중로각지	3350000	사레지오수녀원	서측월편공단로변(1동)
1133	11560	13300	1	960	4	서울특별시	영등포구	 대림동 960-4	대	807	제3종일반주거지역	상업용	노선 상가지대	평지	부정형	광대세각	5810000	대림중학교	남동측시흥대로변(1동)
1134	11560	13300	1	963	3	서울특별시	영등포구	 대림동 963-3	대	198	제2종일반주거지역	상업용	후면 상가지대	평지	세로장방형	세로(가)	2650000	대림중학교	남측인근(1동)
1139	11560	13300	1	978	17	서울특별시	영등포구	 대림동 978-17	대	73	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대한면	5620000	대림성모병원	남측인근(1동)
1142	11560	13300	1	990	1	서울특별시	영등포구	 대림동 990-1	대	221.2	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대소각	5920000	대신증권	남측시흥대로변(2동)
1143	11560	13300	1	990	20	서울특별시	영등포구	 대림동 990-20	대	118.7	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로한면	3730000	대림동우체국동측	동측대림로변(2동)
1149	11560	13300	1	993	14	서울특별시	영등포구	 대림동 993-14	대	345.8	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대한면	4480000	영림초등학교 동측	시흥대로변(2동)
1158	11560	13300	1	1017	16	서울특별시	영등포구	 대림동 1017-16	대	205	제2종일반주거지역	상업용	노선 상가지대	평지	사다리형	중로한면	3050000	대림우체국	북측중로변(1동)
1168	11560	13300	1	1032	17	서울특별시	영등포구	 대림동 1032-17	대	188	제2종일반주거지역	상업용	노선 상가지대	평지	사다리형	중로한면	3290000	대림공원사거리	남서측인근로변(2동)
1173	11560	13300	1	1050	13	서울특별시	영등포구	 대림동 1050-13	대	186	준주거지역	상업용	노선 상가지대	평지	사다리형	광대세각	5500000	남부건설사업소	남서측도림로변(3동)
1174	11560	13300	1	1050	28	서울특별시	영등포구	 대림동 1050-28	대	247	준주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	5280000	남부건설사업소	남서측도림로변(2동)
40	11560	10200	1	27	1	서울특별시	영등포구	 영등포동1가 27-1	대	320.6	일반상업지역	업무용	미성숙 상가지대	평지	부정형	세로(가)	2680000	신길역(5호선)	북측 인근
104	11560	10500	1	67	1	서울특별시	영등포구	 영등포동4가 67-1	대	558	일반상업지역	업무용	노선 상가지대	평지	부정형	광대소각	15100000	영등포시장로타리	남서측 인근
188	11560	10800	1	94	45	서울특별시	영등포구	 영등포동7가 94-45	대	192	제3종일반주거지역	업무용	노선 상가지대	평지	사다리형	세각(가)	2520000	남부교육청	남동측 인근
189	11560	10800	1	94	50	서울특별시	영등포구	 영등포동7가 94-50	대	565	준주거지역	업무용	기존 상가지대	평지	정방형	중로한면	3810000	남부교육청	동측 인근
196	11560	10800	1	94	295	서울특별시	영등포구	 영등포동7가 94-295	대	187	준주거지역	업무용	노선 상가지대	평지	사다리형	광대세각	4460000	남부교육청	남동측 인근
212	11560	10900	1	64	1	서울특별시	영등포구	 영등포동8가 64-1	대	817.5	준공업지역	업무용	성숙중인 상가지대	평지	가로장방형	세로(가)	3010000	롯데마트 	북측 인근
215	11560	11000	1	12	1	서울특별시	영등포구	 여의도동 12-1	대	1131	일반상업지역	업무용	일반 업무지대	평지	세로장방형	광대소각	5760000	순복음교회	남동측 인근
216	11560	11000	1	13	19	서울특별시	영등포구	 여의도동 13-19	대	1190	일반상업지역	업무용	일반 업무지대	평지	가로장방형	중로각지	6310000	렉싱톤호텔	서측 인근
217	11560	11000	1	14	8	서울특별시	영등포구	 여의도동 14-8	대	1190	일반상업지역	업무용	일반 업무지대	평지	가로장방형	중로각지	6160000	여의도광장우체국	동측 인근
218	11560	11000	1	14	15	서울특별시	영등포구	 여의도동 14-15	대	2460	일반상업지역	업무용	일반 업무지대	평지	가로장방형	광대소각	6810000	여의도광장우체국	동측 인근
219	11560	11000	1	14	32	서울특별시	영등포구	 여의도동 14-32	대	992	일반상업지역	업무용	일반 업무지대	평지	가로장방형	소로한면	4950000	여의도광장우체국	남동측 인근
220	11560	11000	1	15	0	서울특별시	영등포구	 여의도동 15	대	3537	일반상업지역	업무용	일반 업무지대	평지	세로장방형	광대소각	7100000	국회의사당	남측 인근
221	11560	11000	1	16	1	서울특별시	영등포구	 여의도동 16-1	대	9110	일반상업지역	업무용	일반 업무지대	평지	가로장방형	광대소각	7360000	중소기업중앙회	동측 인근
222	11560	11000	1	17	5	서울특별시	영등포구	 여의도동 17-5	대	2522	일반상업지역	업무용	일반 업무지대	평지	세로장방형	광대한면	7520000	국회정문	남동측 인근진입로
223	11560	11000	1	17	16	서울특별시	영등포구	 여의도동 17-16	대	793	일반상업지역	업무용	일반 업무지대	평지	세로장방형	중로한면	5670000	한국방송공사 신관	북동측 인근
224	11560	11000	1	23	2	서울특별시	영등포구	 여의도동 23-2	대	4765	일반상업지역	업무용	일반 업무지대	평지	세로장방형	광대소각	8000000	서울국제금융센터	서측 인근
225	11560	11000	1	23	8	서울특별시	영등포구	 여의도동 23-8	대	3176	일반상업지역	업무용	일반 업무지대	평지	세로장방형	중로한면	7850000	여의도전철역	북측 인근
226	11560	11000	1	25	6	서울특별시	영등포구	 여의도동 25-6	대	1164	일반상업지역	업무용	상가 및 업무지대	평지	세로장방형	광대소각	10300000	한국증권거래소	북서측 인근
227	11560	11000	1	27	1	서울특별시	영등포구	 여의도동 27-1	대	6612	일반상업지역	업무용	상가 및 업무지대	평지	세로장방형	광대소각	9200000	사학연금회관	북측 인근
229	11560	11000	1	34	3	서울특별시	영등포구	 여의도동 34-3	대	4802	일반상업지역	업무용	상가 및 업무지대	평지	세로장방형	광대한면	8400000	증권거래소	남동측 인근
233	11560	11000	1	43	2	서울특별시	영등포구	 여의도동 43-2	대	2010	일반상업지역	업무용	상가 및 업무지대	평지	세로장방형	광대소각	8500000	한양쇼핑센타	북서측 인근
235	11560	11000	1	44	35	서울특별시	영등포구	 여의도동 44-35	대	1864	일반상업지역	업무용	노선 상가지대	평지	세로장방형	광대소각	11400000	K.B.S 별관	동측 인근
236	11560	11000	1	45	0	서울특별시	영등포구	 여의도동 45	대	4727	일반상업지역	업무용	일반 업무지대	평지	정방형	광대소각	9000000	K.B.S별관	북서측 인근
238	11560	11000	1	61	3	서울특별시	영등포구	 여의도동 61-3	대	4500	일반상업지역	업무용	상가 및 업무지대	평지	세로장방형	광대한면	7520000	63빌딩	남서측 인근
327	11560	11600	1	216	20	서울특별시	영등포구	 당산동6가 216-20	대	461.8	일반상업지역	업무용	노선 상가지대	평지	사다리형	광대세각	5720000	당산중학교	서측 인근
380	11560	11800	1	150	5	서울특별시	영등포구	 도림동 150-5	대	477	제2종일반주거지역	업무용	노선 상가지대	평지	사다리형	광대세각	4610000	중소기업은행도림동지점	
448	11560	12100	1	46	0	서울특별시	영등포구	 문래동3가 46	대	3149.8	준공업지역	업무용	미성숙 상가지대	평지	가로장방형	중로각지	3420000	코오롱주상복합아파트	남서측 인근
459	11560	12100	1	77	43	서울특별시	영등포구	 문래동3가 77-43	대	1013.6	준공업지역	업무용	후면 상가지대	평지	정방형	소로한면	3310000	현대홈타운	서측 인근
495	11560	12400	1	2	2	서울특별시	영등포구	 문래동6가 2-2	대	3494.2	준공업지역	업무용	노선 상가지대	평지	세로장방형	광대소각	3970000	현대홈타운	서측 인근
496	11560	12400	1	10	0	서울특별시	영등포구	 문래동6가 10	대	4803.3	준공업지역	업무용	노선 상가지대	평지	가로장방형	광대소각	4150000	국민은행 문래동지점	
501	11560	12500	1	9	3	서울특별시	영등포구	 양평동1가 9-3	대	171.6	준공업지역	업무용	노선 상가지대	평지	가로장방형	광대한면	5830000	양남로타리	동측 인근
549	11560	12700	1	58	2	서울특별시	영등포구	 양평동3가 58-2	대	1011.9	준공업지역	업무용	일반 상가지대	평지	세로장방형	광대세각	3520000	코스트코	서측 인근
556	11560	12800	1	3	1	서울특별시	영등포구	 양평동4가 3-1	대	453.2	준공업지역	업무용	기존 상가지대	평지	사다리형	광대소각	3890000	강서세무서	동측 인근
557	11560	12800	1	7	3	서울특별시	영등포구	 양평동4가 7-3	대	1089.9	준공업지역	업무용	노선 상가지대	평지	세로장방형	광대한면	3590000	강서세무서	남측 인근
721	11560	13200	1	221	5	서울특별시	영등포구	 신길동 221-5	대	952	제2종일반주거지역	업무용	노선 상가지대	평지	사다리형	광대소각	4200000	우신초등교	북서측 신길로변
